"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"C1258","1","10","41","0","2024","A","",432,54767,6545456048,0,0,2298,119516,"",1.09,2.09,2.40,0.00,0.00,1.15,1.15,"",16,3.8,1249,2.3,379041684,6.1,0,0.0,0,0.0,82,3.7,4295,3.7
"C1258","2","10","41","0","2024","A","N",280,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,"N",-2,-0.7,0,0,0,0,0,0,0,0,0,0,0,0
"C1258","3","10","41","0","2024","A","N",911,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,"N",19,2.1,0,0,0,0,0,0,0,0,0,0,0,0
"C1258","5","10","41","0","2024","A","",76118,1119455,83955630710,10327173390,143525290,1442,74997,"",1.00,0.97,0.94,1.02,1.01,0.97,0.97,"",384,0.5,20971,1.9,4568752422,5.8,108057715,1.1,-91642121,-39.0,52,3.7,2728,3.8
"C1262","0","10","40","0","2024","A","",5259,71983,4001752362,694228648,13851497,1069,55593,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",106,2.1,1538,2.2,226531577,6.0,11906064,1.7,858589,6.6,38,3.7,2002,3.7
"C1262","1","10","41","0","2024","A","",73,1107,86538019,0,0,1504,78197,"",2.73,0.79,0.83,0.00,0.00,1.04,1.04,"",0,0.0,12,1.1,3913567,4.7,0,0.0,0,0.0,53,3.7,2758,3.7
"C1262","2","10","41","0","2024","A","",21,4661,305566543,1369450,46605,1261,65564,"",0.66,2.08,2.30,0.34,4.49,1.10,1.10,"",1,5.0,63,1.4,18945440,6.6,32360,2.4,4295,10.2,62,5.2,3227,5.2
"C1262","3","10","41","0","2024","A","",275,6801,333238489,1467865,26401,942,48999,"",3.66,1.00,1.01,0.15,0.35,1.01,1.01,"",-4,-1.4,158,2.4,17964593,5.7,342345,30.4,8688,49.0,29,3.2,1541,3.2
"C1262","5","10","41","0","2024","A","",4890,59415,3276409311,691391333,13778491,1060,55145,"",0.95,0.96,0.95,1.02,1.00,0.99,0.99,"",110,2.3,1307,2.2,185707977,6.0,11531359,1.7,845606,6.5,37,3.6,1956,3.7
"C1266","0","10","80","0","2024","A","",2219,36498,1831366848,465288772,6570589,965,50177,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",98,4.6,562,1.6,76593203,4.4,5755180,1.3,9407,0.1,26,2.8,1346,2.8
"C1270","0","10","40","0","2024","A","",9789,96280,6229958983,1577724074,38763884,1244,64707,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-301,-3.0,294,0.3,263527217,4.4,48201539,3.2,12450138,47.3,49,4.1,2547,4.1
"C1270","1","10","41","0","2024","A","",81,1560,141350283,0,0,1742,90604,"",1.63,0.84,0.87,0.00,0.00,1.04,1.04,"",-1,-1.2,30,2.0,4843813,3.5,0,0.0,0,0.0,26,1.5,1379,1.5
"C1270","2","10","41","0","2024","A","",88,2591,214586864,214586864,716347,1592,82809,"",1.49,0.87,1.04,23.74,24.66,1.20,1.20,"",4,4.8,50,2.0,20730624,10.7,43798822,25.6,182291,34.1,125,8.5,6523,8.6
"C1270","3","10","41","0","2024","A","",208,10480,762316791,69486072,469831,1399,72738,"",1.49,1.16,1.49,3.05,2.23,1.29,1.29,"",2,1.0,260,2.5,44609924,6.2,4472245,6.9,164747,54.0,49,3.6,2515,3.6
"C1270","5","10","41","0","2024","A","",9412,81648,5111705045,1293651138,37577706,1204,62606,"",0.99,0.99,0.96,0.84,0.98,0.96,0.96,"",-306,-3.1,-46,-0.1,193342856,3.9,-69528,0.0,12103100,47.5,46,4.0,2401,4.0
"C1274","0","10","80","0","2024","A","",3178,33484,2269653501,340407749,6596675,1304,67784,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",91,2.9,496,1.5,138728747,6.5,1144335,0.3,-253368,-3.7,62,5.0,3187,4.9
"C1278","0","10","80","0","2024","A","",1427,18959,1174941455,421540440,3831782,1192,61973,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-38,-2.6,-219,-1.1,19110117,1.7,10443715,2.5,39008,1.0,33,2.8,1705,2.8
"C1286","0","10","80","0","2024","A","",1510,22999,1304096513,230635940,7194780,1090,56701,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-11,-0.7,-5,0.0,44897692,3.6,5001858,2.2,200978,2.9,37,3.5,1963,3.6
"C1290","0","10","80","0","2024","A","",958,17612,856707447,126342701,1052961,935,48642,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,1.2,231,1.3,426979,0.0,-2163205,-1.7,-336555,-24.2,-12,-1.3,-622,-1.3
"C1294","0","10","40","0","2024","A","",29550,403091,26723498018,3380766557,51188391,1275,66296,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",586,2.0,10161,2.6,1763208627,7.1,148660424,4.6,4228982,9.0,53,4.3,2773,4.4
"C1294","1","10","41","0","2024","A","",143,2989,246450770,0,0,1586,82448,"",0.95,0.38,0.35,0.00,0.00,0.92,0.92,"",6,4.4,66,2.3,12897218,5.5,0,0.0,0,0.0,49,3.2,2546,3.2
"C1294","2","10","41","0","2024","A","N",281,0,0,0,0,0,0,"N",1.57,0,0,0,0,0,0,"N",8,2.9,0,0,0,0,0,0,0,0,0,0,0,0
"C1294","3","10","41","0","2024","A","N",458,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,"N",18,4.1,0,0,0,0,0,0,0,0,0,0,0,0
"C1294","5","10","41","0","2024","A","",28669,333675,22625072478,3367662067,51072006,1304,67806,"",1.00,0.97,0.99,1.02,1.00,1.02,1.02,"",554,2.0,7837,2.4,1493701898,7.1,148360923,4.6,4232024,9.0,57,4.6,2954,4.6
"C1298","0","10","40","0","2024","A","",2626,54415,3486194663,454285481,11271670,1232,64067,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-224,-7.9,852,1.6,149820562,4.5,-4147984,-0.9,-827276,-6.8,34,2.8,1778,2.9
"C1298","1","10","41","0","2024","A","",20,3127,298075053,0,0,1833,95315,"",1.50,2.97,3.27,0.00,0.00,1.10,1.10,"",-1,-4.8,194,6.6,32962497,12.4,0,0.0,0,0.0,95,5.5,4920,5.4
"C1298","2","10","41","0","2024","A","N",11,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1298","3","10","41","0","2024","A","N",90,0,0,0,0,0,0,"N",2.40,0,0,0,0,0,0,"N",-1,-1.1,0,0,0,0,0,0,0,0,0,0,0,0
"C1298","5","10","41","0","2024","A","",2504,43495,2739395872,453954947,11270440,1211,62982,"",0.98,0.93,0.92,1.02,1.01,0.98,0.98,"",-223,-8.2,431,1.0,88473744,3.3,-4113791,-0.9,-826382,-6.8,27,2.3,1424,2.3
"C1302","0","10","40","0","2024","A","",2117,34112,1863106800,293653247,8536504,1050,54617,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-235,-10.0,179,0.5,47323837,2.6,-4454679,-1.5,-188789,-2.2,21,2.0,1106,2.1
"C1302","1","10","41","0","2024","A","",20,262,19664246,0,0,1445,75150,"",1.86,0.40,0.40,0.00,0.00,1.02,1.02,"",0,0.0,1,0.4,778047,4.1,0,0.0,0,0.0,54,3.9,2835,3.9
"C1302","2","10","41","0","2024","A","",13,416,33206993,0,0,1534,79793,"",1.02,0.39,0.54,0.00,0.00,1.37,1.37,"",0,0.0,14,3.5,2500088,8.1,0,0.0,0,0.0,65,4.4,3392,4.4
"C1302","3","10","41","0","2024","A","",76,4426,237957701,1287299,8424,1034,53765,"",2.51,1.38,1.55,0.30,0.18,1.13,1.13,"",0,0.0,107,2.5,10228039,4.5,82587,6.9,-51,-0.6,20,2.0,1036,2.0
"C1302","5","10","41","0","2024","A","",2009,29008,1572277860,292365948,8528080,1042,54201,"",0.97,0.99,0.98,1.02,1.01,0.99,0.99,"",-234,-10.4,57,0.2,33817663,2.2,-4537266,-1.5,-188738,-2.2,20,2.0,1061,2.0
"C1306","0","10","80","0","2024","A","",824,11209,773377423,98057746,1774510,1327,68994,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-15,-1.8,25,0.2,39821230,5.4,1567746,1.6,-295102,-14.3,66,5.2,3404,5.2
"C1310","0","10","80","0","2024","A","",744,8677,424469262,66712843,642004,941,48917,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-8,-1.1,71,0.8,21446530,5.3,-4889984,-6.8,-440997,-40.7,40,4.4,2084,4.4
"C1314","0","10","40","0","2024","A","",8291,161416,10946157041,1555848085,37624579,1304,67813,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-201,-2.4,5050,3.2,911005087,9.1,68538952,4.6,2515066,7.2,70,5.7,3636,5.7
"C1314","1","10","41","0","2024","A","",54,1857,180079816,0,0,1865,96978,"",1.28,0.59,0.63,0.00,0.00,1.06,1.06,"",-11,-16.9,-59,-3.1,7660649,4.4,0,0.0,0,0.0,135,7.8,6993,7.8
"C1314","2","10","41","0","2024","A","",56,4800,293898174,0,0,1178,61234,"",1.12,0.96,0.81,0.00,0.00,0.85,0.84,"",-4,-6.7,67,1.4,24292313,9.0,0,0.0,0,0.0,83,7.6,4270,7.5
"C1314","3","10","41","0","2024","A","",213,17069,936190825,16715195,217296,1055,54847,"",1.80,1.12,1.04,0.74,1.06,0.93,0.93,"",-20,-8.6,-551,-3.1,8196571,0.9,-385935,-2.3,200199,1171.0,42,4.1,2180,4.1
"C1314","5","10","41","0","2024","A","",7969,137691,9535988226,1539132890,37407283,1332,69257,"",0.99,1.00,1.01,1.01,1.00,1.02,1.02,"",-166,-2.0,5594,4.2,870855554,10.1,68924887,4.7,2314867,6.6,71,5.6,3660,5.6
"C1318","0","10","80","0","2024","A","",2002,36662,2183270250,475506706,8027555,1145,59552,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",45,2.3,316,0.9,96447225,4.6,4503599,1.0,-166271,-2.0,41,3.7,2137,3.7
"C1322","0","10","40","0","2024","A","",3794,42587,2241369620,379191587,8302168,1012,52631,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",230,6.5,930,2.2,120280792,5.7,21810176,6.1,-27917,-0.3,33,3.4,1713,3.4
"C1322","1","10","41","0","2024","A","",96,2039,185834123,0,0,1753,91144,"",4.98,2.47,3.17,0.00,0.00,1.29,1.28,"",1,1.1,45,2.3,14408064,8.4,0,0.0,0,0.0,99,6.0,5159,6.0
"C1322","2","10","41","0","2024","A","",54,2026,107336730,0,0,1019,52982,"",2.35,1.53,1.44,0.00,0.00,0.94,0.94,"",-2,-3.6,81,4.2,10153502,10.4,-20249,-100.0,-911,-100.0,58,6.0,3018,6.0
"C1322","3","10","41","0","2024","A","",98,3982,194649916,4074763,68032,940,48876,"",1.81,0.99,1.06,0.74,1.51,1.06,1.06,"",0,0.0,63,1.6,9665956,5.2,-26063,-0.6,3635,5.6,32,3.5,1674,3.5
"C1322","5","10","41","0","2024","A","",3547,34540,1753548851,375116824,8234136,976,50769,"",0.96,0.95,0.91,1.01,1.00,0.96,0.96,"",232,7.0,741,2.2,86053270,5.2,21856488,6.2,-30641,-0.4,27,2.8,1434,2.9
"C1326","0","10","80","0","2024","A","",906,13507,666468702,129569261,1903581,949,49342,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,541,4.2,30838147,4.9,3744728,3.0,-50352,-2.6,6,0.6,319,0.7
"C1330","0","10","80","0","2024","A","",558,8453,397163029,56705506,676564,904,46987,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-14,-2.4,51,0.6,12051399,3.1,-558350,-1.0,-300070,-30.7,23,2.6,1152,2.5
"C1334","0","10","80","0","2024","A","",1030,19362,1113535307,164183167,2964899,1106,57511,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,0.4,88,0.5,102569140,10.1,-6268486,-3.7,156725,5.6,97,9.6,5060,9.6
"C1338","0","10","40","0","2024","A","",7358,93430,6089174363,3348356620,45910277,1253,65174,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",247,3.5,170,0.2,310401438,5.4,103373284,3.2,-1617112,-3.4,61,5.1,3210,5.2
"C1338","1","10","41","0","2024","A","",44,1576,187840895,0,0,2293,119214,"",1.18,0.87,1.18,0.00,0.00,1.36,1.36,"",-1,-2.2,39,2.5,13184882,7.5,0,0.0,0,0.0,108,4.9,5586,4.9
"C1338","2","10","41","0","2024","A","",42,2767,283711122,0,0,1972,102537,"",0.94,0.95,1.40,0.00,0.00,1.47,1.47,"",-3,-6.7,-12,-0.4,18692806,7.1,0,0.0,0,0.0,138,7.5,7175,7.5
"C1338","3","10","41","0","2024","A","",90,11200,749325499,36168834,174662,1287,66905,"",0.86,1.27,1.50,0.75,0.70,1.18,1.17,"",0,0.0,411,3.8,52371801,7.5,2699051,8.1,19793,12.8,45,3.6,2304,3.6
"C1338","5","10","41","0","2024","A","",7181,77887,4868296847,3312187786,45735615,1202,62504,"",1.00,0.97,0.93,1.01,1.00,0.96,0.96,"",250,3.6,-268,-0.3,226151949,4.9,100674233,3.1,-1636905,-3.5,60,5.3,3108,5.2
"C1342","0","10","80","0","2024","A","",1326,20746,1126496224,401612171,5473587,1044,54299,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",16,1.2,249,1.2,58197751,5.4,18740982,4.9,-23766,-0.4,42,4.2,2179,4.2
"C1346","0","10","40","0","2024","A","",13097,108432,7289095496,3637737687,70777493,1293,67223,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1069,8.9,16352,17.8,1540025673,26.8,585957667,19.2,17994059,34.1,92,7.7,4787,7.7
"C1346","1","10","41","0","2024","A","",43,1469,142496637,0,0,1865,96980,"",0.65,0.70,0.75,0.00,0.00,1.07,1.07,"",11,34.4,507,52.7,54592273,62.1,0,0.0,0,0.0,108,6.1,5627,6.2
"C1346","2","10","41","0","2024","A","",92,1629,135729391,0,0,1602,83316,"",1.16,0.48,0.56,0.00,0.00,1.16,1.16,"",26,39.4,524,47.4,50881977,60.0,0,0.0,0,0.0,125,8.5,6519,8.5
"C1346","3","10","41","0","2024","A","",227,10981,719162783,29799286,553894,1259,65491,"",1.21,1.08,1.20,0.57,1.44,1.11,1.11,"",60,35.9,2949,36.7,202061874,39.1,19037776,176.9,365680,194.3,21,1.7,1112,1.7
"C1346","5","10","41","0","2024","A","",12734,94352,6291706685,3607938401,70223599,1282,66683,"",1.00,1.02,1.01,1.01,1.00,0.99,0.99,"",971,8.3,12371,15.1,1232489549,24.4,566919891,18.6,17628379,33.5,95,8.0,4971,8.1
"C1354","0","10","80","0","2024","A","",1938,16750,986696730,195016839,3958559,1133,58906,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",64,3.4,17,0.1,42085788,4.5,6267736,3.3,56707,1.5,47,4.3,2453,4.3
"C1366","0","10","80","0","2024","A","",696,12746,576047198,95574451,2238959,869,45193,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-49,-6.6,-414,-3.1,646685,0.1,-5984782,-5.9,-252118,-10.1,28,3.3,1471,3.4
"C1370","0","10","80","0","2024","A","",922,12785,834685746,110288073,1414882,1255,65285,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-152,-14.2,-509,-3.8,10913328,1.3,-1950322,-1.7,-395597,-21.9,63,5.3,3317,5.4
"C1374","0","10","40","0","2024","A","",8839,93802,5876002997,2835197804,32445989,1205,62643,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",226,2.6,3901,4.3,546076837,10.2,231804405,8.9,2313795,7.7,65,5.7,3356,5.7
"C1374","1","10","41","0","2024","A","",78,1944,190851279,0,0,1888,98196,"",1.74,1.07,1.24,0.00,0.00,1.16,1.16,"",6,8.3,53,2.8,14889449,8.5,0,0.0,0,0.0,98,5.5,5119,5.5
"C1374","2","10","41","0","2024","A","",31,1541,90452341,90413787,192026,1129,58691,"",0.58,0.53,0.46,5.57,7.90,0.88,0.88,"",4,14.8,4,0.3,6348585,7.5,6444488,7.7,-45220,-19.1,77,7.3,3980,7.3
"C1374","3","10","41","0","2024","A","",72,6729,380614980,156729497,285742,1088,56564,"",0.57,0.76,0.79,3.83,1.62,1.03,1.03,"",14,24.1,411,6.5,29093650,8.3,16741294,12.0,-40421,-12.4,18,1.7,923,1.7
"C1374","5","10","41","0","2024","A","",8659,83588,5214084397,2588054520,31968221,1200,62378,"",1.01,1.04,1.03,0.93,0.99,0.99,0.99,"",202,2.4,3432,4.3,495745153,10.5,208618623,8.8,2399436,8.1,68,6.0,3513,6.0
"C1378","0","10","40","0","2024","A","",5266,95974,5968026554,866093581,26402432,1196,62184,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-12,-0.2,1634,1.7,322609083,5.7,30176941,3.6,1210421,4.8,45,3.9,2343,3.9
"C1378","1","10","41","0","2024","A","",53,639,48483932,0,0,1460,75924,"",1.98,0.34,0.31,0.00,0.00,0.91,0.91,"",-1,-1.9,-6,-0.9,1993882,4.3,0,0.0,0,0.0,74,5.3,3856,5.4
"C1378","2","10","41","0","2024","A","",82,6252,700859669,0,0,2156,112096,"",2.57,2.09,3.53,0.00,0.00,1.69,1.69,"",-2,-2.4,257,4.3,75740650,12.1,0,0.0,0,0.0,151,7.5,7818,7.5
"C1378","3","10","41","0","2024","A","",137,13050,713506515,1227341,28827,1051,54677,"",1.82,1.44,1.45,0.10,0.20,1.01,1.01,"",1,0.7,320,2.5,35550778,5.2,149306,13.8,5316,22.6,27,2.6,1419,2.7
"C1378","5","10","41","0","2024","A","",4994,76033,4505176438,864866240,26373605,1139,59253,"",0.97,0.93,0.88,1.02,1.01,0.95,0.95,"",-10,-0.2,1062,1.4,209323773,4.9,30027635,3.6,1205105,4.8,37,3.4,1952,3.4
"C1382","0","10","40","0","2024","A","",35976,516004,35104157618,4352373884,21167711,1308,68031,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",914,2.6,5133,1.0,1459670436,4.3,-57266631,-1.3,-6143137,-22.5,42,3.3,2174,3.3
"C1382","1","10","41","0","2024","A","",177,9588,844349714,0,0,1694,88062,"",0.97,0.96,0.92,0.00,0.00,0.96,0.96,"",-1,-0.6,174,1.8,43789137,5.5,0,0.0,0,0.0,59,3.6,3020,3.6
"C1382","2","10","41","0","2024","A","",190,28442,2099066913,0,0,1419,73800,"",0.87,1.77,1.80,0.00,0.00,1.02,1.02,"",-5,-2.6,675,2.4,136026798,6.9,0,0.0,0,0.0,59,4.3,3102,4.4
"C1382","3","10","41","0","2024","A","",764,44334,2575794054,18638891,43682,1117,58099,"",1.49,0.91,0.89,0.30,0.38,0.98,0.98,"",0,0.0,670,1.5,119525916,4.9,511765,2.8,-6056,-12.2,35,3.2,1845,3.3
"C1382","5","10","41","0","2024","A","",34846,433639,29584946937,4333734993,21124029,1312,68225,"",0.99,0.98,0.98,1.02,1.00,1.00,1.00,"",921,2.7,3612,0.8,1160328585,4.1,-57778396,-1.3,-6137081,-22.5,41,3.2,2125,3.2
"C1386","0","10","80","0","2024","A","",863,7718,471109652,48809322,1485207,1174,61041,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"N",863,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1390","0","10","40","0","2024","A","",5702,71071,4470853642,1725689595,11326810,1210,62907,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",120,2.1,-579,-0.8,158614862,3.7,71775323,4.3,-336522,-2.9,53,4.6,2722,4.5
"C1390","1","10","41","0","2024","A","",56,1227,110522691,0,0,1732,90076,"",1.93,0.89,0.95,0.00,0.00,1.06,1.06,"",-9,-13.8,-170,-12.2,-9396108,-7.8,0,0.0,0,0.0,81,4.9,4220,4.9
"C1390","2","10","41","0","2024","A","",104,5830,433439804,743770,2574,1430,74344,"",3.02,2.64,2.92,0.08,0.30,1.11,1.11,"",-1,-1.0,-166,-2.8,21064375,5.1,61138,9.0,1578,158.4,107,8.1,5569,8.1
"C1390","3","10","41","0","2024","A","",54,6480,318621881,11326266,25015,946,49169,"",0.66,0.97,0.87,0.45,0.41,0.90,0.89,"",-18,-25.0,-993,-13.3,-38673940,-10.8,-36436709,-76.3,-190825,-88.4,27,2.9,1357,2.8
"C1390","5","10","41","0","2024","A","",5488,57533,3608269266,1713619559,11299221,1206,62716,"",0.99,0.95,0.94,1.01,1.00,0.99,0.99,"",148,2.8,749,1.3,185620535,5.4,108150894,6.7,-147275,-1.3,47,4.1,2441,4.0
"C1394","0","10","80","0","2024","A","",1520,16096,766190015,459269595,3319041,915,47602,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",96,6.7,217,1.4,46998556,6.5,35453571,8.4,991338,42.6,44,5.1,2310,5.1
"C1398","0","10","40","0","2024","A","",4832,73772,4271169640,548920343,4537200,1113,57897,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-69,-1.4,49,0.1,174457678,4.3,-26738424,-4.6,-842718,-15.7,44,4.1,2328,4.2
"C1398","1","10","41","0","2024","A","",45,472,38071191,0,0,1550,80588,"",1.83,0.33,0.34,0.00,0.00,1.03,1.03,"",-4,-8.2,19,4.2,1636563,4.5,0,0.0,0,0.0,2,0.1,69,0.1
"C1398","2","10","41","0","2024","A","",82,12280,972229862,0,0,1523,79170,"",2.81,5.35,6.85,0.00,0.00,1.28,1.28,"",6,7.9,418,3.5,79218572,8.9,0,0.0,0,0.0,75,5.2,3886,5.2
"C1398","3","10","41","0","2024","A","",169,7990,375237761,43238752,50235,903,46961,"",2.45,1.15,1.07,5.45,2.04,0.93,0.93,"",-1,-0.6,149,1.9,29883542,8.7,-18286572,-29.7,-31511,-38.5,56,6.6,2915,6.6
"C1398","5","10","41","0","2024","A","",4536,53029,2885630826,505681591,4486965,1046,54416,"",0.96,0.84,0.79,0.94,1.00,0.94,0.94,"",-71,-1.5,-539,-1.0,63719001,2.3,-8451852,-1.6,-811207,-15.3,33,3.3,1737,3.3
"C1401","0","10","40","0","2024","A","",3357,88945,5886620653,1058226018,23620969,1273,66183,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-333,-9.0,-3239,-3.5,-58510604,-1.0,-63139710,-5.6,-373530,-1.6,33,2.7,1691,2.6
"C1401","1","10","41","0","2024","A","",32,378,25596641,0,0,1303,67746,"",1.88,0.22,0.17,0.00,0.00,0.76,0.76,"",-10,-23.8,-36,-8.7,-2351001,-8.4,0,0.0,0,0.0,6,0.5,307,0.5
"C1401","2","10","41","0","2024","A","N",1,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1401","3","10","41","0","2024","A","N",90,0,0,0,0,0,0,"N",1.88,0,0,0,0,0,0,"N",-35,-28.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1401","5","10","41","0","2024","A","",3234,75995,5173013468,1048563596,23489291,1309,68070,"",0.99,1.00,1.02,1.01,1.00,1.02,1.02,"",-288,-8.2,-2869,-3.6,-62499276,-1.2,-62102093,-5.6,-318758,-1.3,32,2.5,1683,2.5
"C1402","0","10","40","0","2024","A","",3769,72531,4263752851,565622564,7185361,1130,58785,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",64,1.7,-23,0.0,177668757,4.3,-9319223,-1.6,-439857,-5.8,47,4.3,2467,4.4
"C1402","1","10","41","0","2024","A","",28,341,26888911,0,0,1518,78911,"",1.46,0.24,0.24,0.00,0.00,1.00,1.00,"",-1,-3.4,15,4.6,1156649,4.5,0,0.0,0,0.0,2,0.1,58,0.1
"C1402","2","10","41","0","2024","A","",23,12167,943544628,66500,628,1491,77552,"",1.01,5.39,6.66,0.02,0.12,1.24,1.23,"",0,0.0,207,1.7,49922934,5.6,38000,133.3,381,154.3,54,3.8,2833,3.8
"C1402","3","10","41","0","2024","A","",64,5376,269390574,3333334,29163,964,50112,"",1.19,0.79,0.77,0.41,0.75,0.98,0.98,"",0,0.0,212,4.1,20783463,8.4,154030,4.8,254,0.9,38,4.1,1968,4.1
"C1402","5","10","41","0","2024","A","",3654,54648,3023928738,562222730,7155570,1064,55335,"",0.99,0.88,0.83,1.01,1.00,0.94,0.94,"",65,1.8,-456,-0.8,105805711,3.6,-9511253,-1.7,-440492,-5.8,46,4.5,2378,4.5
"C1410","0","10","80","0","2024","A","",1571,24395,1233653186,217655749,7917528,972,50569,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-486,-23.6,-16520,-40.4,-1329345245,-51.9,-70106741,-24.4,-2151123,-21.4,-233,-19.3,-12073,-19.3
"C1414","0","10","80","0","2024","A","",2682,33027,1583543813,265970372,3854900,922,47947,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",51,1.9,376,1.2,59518494,3.9,-5531276,-2.0,-402859,-9.5,24,2.7,1270,2.7
"C1418","0","10","80","0","2024","A","",1019,20139,1462219773,175508694,2181137,1396,72605,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,0.6,2141,11.9,216544685,17.4,21836509,14.2,-456637,-17.3,65,4.9,3392,4.9
"C1422","0","10","80","0","2024","A","",896,11134,513024667,79646150,1069275,886,46079,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,0.9,237,2.2,37649733,7.9,171440,0.2,2586,0.2,47,5.6,2456,5.6
"C1426","0","10","40","0","2024","A","",37226,386540,25375843984,12823993104,100852083,1262,65649,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3263,9.6,9625,2.6,2307761632,10.0,1007740589,8.5,30393875,43.1,85,7.2,4447,7.3
"C1426","1","10","41","0","2024","A","",108,7136,678277971,0,0,1828,95048,"",0.57,0.95,1.02,0.00,0.00,1.07,1.07,"",0,0.0,421,6.3,66122643,10.8,0,0.0,0,0.0,75,4.3,3886,4.3
"C1426","2","10","41","0","2024","A","",115,15547,934434309,212474,948,1156,60103,"",0.51,1.29,1.11,0.00,0.01,0.86,0.86,"",0,0.0,666,4.5,79810179,9.3,-9291,-4.2,247,35.2,52,4.7,2671,4.7
"C1426","3","10","41","0","2024","A","",422,27555,1448796019,26001575,136090,1011,52578,"",0.79,0.76,0.69,0.14,0.25,0.92,0.92,"",1,0.2,500,1.8,93370724,6.9,1519643,6.2,36573,36.8,48,5.0,2479,4.9
"C1426","5","10","41","0","2024","A","",36582,336302,22314335685,12797779055,100715045,1276,66352,"",1.01,1.02,1.02,1.02,1.00,1.01,1.01,"",3263,9.8,8037,2.4,2068458086,10.2,1006230237,8.5,30357055,43.1,90,7.6,4677,7.6
"C1430","0","10","80","0","2024","A","",635,8689,482099067,73107504,938225,1067,55486,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"N",635,100.0,0,0,0,0,0,0,0,0,0,0,0,0
